gene	0	4	8	12	16	20	24	28	32	36	40	44
SNORA59A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF12	0.0	0.0	0.0	0.121308288070686	0.1022379251316366	0.0	0.28320706133200574	0.0	0.09535600430583424	0.4393390914761484	0.1025644791093347	0.0
PRAMEF1	0.0	0.25326925132799444	0.0	0.0	0.0	0.0	0.0	0.1357250276808888	0.0	0.15139775589696705	0.0	0.0
PRAMEF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPCL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF34P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF33P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF16	0.34177971452738976	0.4352231957934478	0.2937495023882781	0.0	0.22345467811771955	0.0	0.0	0.0	0.108498764032489	0.0	0.0	0.0
PRAMEF20	0.0	0.0	0.0	0.0	0.0	0.14032451158566148	0.0	0.0	0.0	0.0	0.0	0.0
PDPN	3.754641688734764	3.949712340916277	3.652738872769649	3.8157086260910025	3.8071591144433805	3.639880419850114	3.742556012272117	3.90656354766575	3.655958548931646	3.8947110726709315	3.702834822211592	3.8564080979005357
PRDM2	3.5228216008417146	3.664949251530004	3.7183506654506338	3.7155090398587403	3.6872958911838047	3.488412175995732	3.659433684659165	3.651407655589246	3.791063883060337	3.796410864347819	3.8126933096931173	3.6575256825292994
KAZN	2.0967037709868643	2.0224175296624436	1.6789868246088469	2.094584031601975	2.0802312720192635	2.0588394427001933	1.5532326950470978	2.0582056480160515	2.017073852816558	2.230535053295977	2.1394694950387962	2.217745650929807
TMEM51	3.5501742103846246	3.9060343425040425	3.4920454428456438	3.8631951124731914	3.9234629824420155	3.779932050814574	3.50986049483337	3.8366714956886927	3.5913921895981145	3.9911816814085266	3.8318873724414995	3.7928969879822056
FHAD1	0.8101247092094213	1.1331689334860438	0.6533122946556565	0.6975042896954854	0.7536644334072059	0.43241321710848574	0.7644531684021895	0.9023036201653292	0.9608927210828012	0.6538799871361514	0.9805159890882444	1.1449795762853212
EFHD2	6.440168200447355	6.117788532262709	6.22036091366843	6.511936042247858	6.505624209690297	6.316480666494253	6.163263228520144	6.284697345657301	6.057413446164804	6.497613962225534	6.283810677549739	6.1496597423703365
CTRC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23840901963249306	0.0	0.0	0.0	0.0
CELA2A	0.0	0.0	0.0	0.4705878823642742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA2B	0.0	0.0	0.7213376581111395	0.0	0.0	0.4811149758666397	0.7758706106425239	0.23105509558799808	0.0	0.0	0.0	0.0
DNAJC16	2.649978673603196	2.804877543721082	2.823602638097774	2.8579491559891332	2.9266541775716437	2.8787802628835726	2.774801815858546	2.997720545385884	2.9847442745498416	2.821926501048057	2.831096921225554	2.6914157965384384
DDI2,RSC1A1	3.249108521225127	3.4381491072740387	3.5160782004789435	3.138005100960896	3.290859329140041	3.3211300638538273	3.38458449982592	3.0691126650752474	3.1750359021881978	3.349837982859312	3.3449662280398793	3.2092739923923257
PLEKHM2	4.976661493094981	4.821944863461525	4.78800700412042	4.945500021378749	4.804043230357636	4.819652857334586	4.641678963611629	4.823601619141361	4.638606782681835	4.795922760405086	4.736783442418723	4.880695319491564
SLC25A34	0.8749543064709387	1.7165300360759854	1.4794013148611769	0.9727051511810644	1.362492332057072	1.1634858510196515	0.8265732988900671	1.3843814227122362	1.1855874915918665	1.0860907800813833	1.3654069930426955	1.1791797974899292
TMEM82	0.0	0.0	0.0	0.0	0.0	0.18157075417631335	0.0	0.0	0.0	0.0	0.0	0.0
FBLIM1	3.7143774151832094	4.058203915955116	3.717199329581293	3.6170986171743493	4.055169618846456	3.736658988892053	3.429013320700457	3.4160722617940054	3.684863610729099	3.538302247562329	3.4152570427249187	3.5929234083590513
