gene	0	4	8	12	16	20	24	28	32	36	40	44
POLE2	12.5529	13.4547	9.83512	11.5172	15.3871	11.2635	12.9763	13.093	14.8697	14.1855	12.6572	14.6623
NEMF	25.8179	22.7874	25.7698	22.8853	26.3677	27.4886	25.2228	26.3659	22.7703	25.5363	26.1461	23.0371
RN7SL2	1768.66	2143.29	2732.13	2408.17	2229.8	1969.98	1845.66	2112.57	2322.49	2104.87	2288.75	1886.97
LINC01588,LINC01599	1.18974	1.6184	0.832999	0.622448	0.796915	0.673201	0.668237	0.433108	1.92162	0.491301	0.606005	1.05907
VCPKMT	8.11043	5.76559	6.89119	6.25599	9.38967	8.31611	6.59716	8.28905	8.52419	7.40662	8.9351	6.08472
SOS2	10.9153	10.5571	11.7163	11.3507	11.1315	10.5562	11.8945	12.6867	11.5571	11.0222	11.6904	12.2582
L2HGDH	7.93547	9.56816	9.31646	7.54704	8.10373	8.04379	9.41727	9.17947	8.41636	9.17857	9.27237	8.8808
MIR4504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKL1	3.30936	4.00279	3.02856	2.15475	3.17545	3.65476	2.3878	3.86805	3.22417	3.29351	2.43143	3.39026
MAP4K5	19.1106	17.3665	19.8852	17.7695	22.0938	20.6425	19.7101	20.6065	21.4432	21.2249	18.9041	20.4923
SAV1	35.8442	31.4346	31.3917	32.297	33.0203	30.4271	35.5695	31.2962	31.3093	35.2465	34.7485	35.6259
NIN	36.4576	35.5478	35.3025	34.1388	37.713	36.9222	39.3214	36.4938	38.9901	35.7382	34.2849	37.1242
PYGL	50.9451	49.6914	55.7537	58.8851	55.0237	60.4855	55.4609	57.3853	56.2052	55.9779	52.8794	59.3243
TRIM9	0.525415	1.11671	0.643923	1.02053	0.808097	0.438004	0.68614	0.864856	0.263981	1.04612	0.4743	1.09042
FRMD6-AS2	0.0	1.18802	0.0	0.0	0.28261	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRMD6-AS1	2.63572	2.27959	3.83891	2.18189	2.56868	3.16221	2.61316	2.40523	2.92111	2.2136	2.80626	3.39442
LOC102723604	0.0	0.747532	0.478372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NID2	0.304084	0.050177	0.28899	0.256642	0.549069	0.440831	0.423045	0.438473	0.533088	0.433953	0.407176	0.394335
TXNDC16	2.11548	2.03272	1.75205	2.31049	1.98656	3.07886	2.80844	2.67395	2.18888	2.30468	2.69466	3.02239
ERO1A	33.0785	31.8572	31.4585	33.6079	32.4038	33.1354	36.0178	34.2099	33.0675	32.8296	34.2152	34.8565
GNPNAT1	27.9727	22.8343	20.7079	22.7279	22.9692	25.2579	22.6437	22.536	22.8732	21.817	23.8549	22.5597
FERMT2	36.6537	36.5407	35.6108	32.7602	34.119	33.2083	33.7967	30.0413	35.4394	30.2939	30.4141	30.8168
DDHD1	4.59895	3.92316	4.26083	4.0155	4.40359	4.14634	4.43139	4.33899	4.27635	4.65704	4.36367	4.25061
MIR5580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMP4	37.8159	35.0029	39.8039	43.3419	43.2388	42.5646	44.2102	36.0795	49.2418	36.6567	35.1763	39.6322
CNIH1	76.0942	59.7921	61.8585	71.358	65.049	70.0405	76.1767	65.7728	56.8186	73.0847	66.9767	67.1955
GMFB	31.0734	26.83	27.7962	26.692	30.158	29.6141	30.4741	29.2073	32.6957	29.7237	28.3057	31.068
GCH1	3.00416	2.59838	2.97717	2.95388	1.7664	3.44388	2.25885	3.93809	3.84283	2.68087	2.74192	2.55011
MIR4308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDHD1	10.0868	12.2563	11.0979	10.8506	11.5631	12.1792	12.7409	12.766	12.0136	9.9713	9.90989	11.7616
DLGAP5	68.6304	48.0314	40.6658	39.5571	38.3769	46.9758	49.0453	47.0672	49.4882	49.2768	50.8879	48.6452
ATG14	8.71779	10.8659	8.66613	10.0992	10.2629	9.65596	9.21375	10.8681	10.8522	9.93738	9.99022	12.788
TBPL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KTN1-AS1	1.54778	0.742982	0.594325	0.950038	0.53023	1.08791	1.95754	0.85931	0.986694	1.17804	1.32996	1.45975
LINC00520	3.77683	3.77299	6.68109	3.36949	3.48187	4.7354	5.67949	6.86554	6.17909	6.86614	8.94076	8.64062
OTX2	0.105206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EXOC5	20.7155	18.0456	18.5853	18.3333	18.4651	20.9844	22.4599	19.454	19.524	18.4312	18.6099	17.2618
C14orf105	0.672596	1.37237	0.619852	0.626006	1.36187	1.03465	1.07162	1.342	1.00049	0.537386	0.889342	0.732487
SLC35F4	0.0	0.0	0.205317	0.0	0.0763227	0.0	0.0	0.082461	0.0710137	0.0	0.0	0.0
C14orf37	6.84259	5.65604	6.80682	6.23679	7.2696	5.78495	6.7022	6.943	7.06289	4.76992	6.48773	6.03726
PSMA3-AS1	14.8427	17.3605	17.2378	14.4125	16.1425	15.9603	16.9524	16.5848	17.6539	14.048	16.2389	15.8393
TIMM9	43.9869	30.7457	32.6353	35.1889	32.1599	37.7931	43.4638	33.623	38.1716	32.7158	35.9888	28.8028
GPR135	1.48057	1.35309	1.73178	1.4525	1.78822	1.05668	1.37319	1.70019	1.39762	1.73366	1.72237	2.00861
L3HYPDH	6.09835	9.9081	8.85034	9.38468	8.05299	8.82568	10.587	8.70066	11.9703	9.87812	9.75469	8.59777
CCDC175	0.229484	0.302938	0.0646202	0.114774	0.336298	0.295718	0.70947	0.363345	0.447008	0.465768	0.57842	0.396792
RTN1	3.26008	3.24062	2.90426	2.49022	3.5033	2.84142	2.74883	3.74059	2.74428	3.60915	2.9507	2.15228
MIR5586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHRS7	60.5718	54.7418	63.6334	68.5117	60.7701	60.0417	58.4837	64.0767	60.264	65.843	64.3965	62.6784
C14orf39	2.44532	1.51907	2.30875	1.72659	2.98124	2.50234	2.46809	2.92818	2.56372	3.12018	2.13003	3.8053
SIX1	8.59821	9.00201	8.89151	9.62006	8.10019	6.93446	7.08092	6.94096	7.83994	9.19573	8.36053	8.22804
SIX4	6.63914	7.40357	7.11951	7.39151	7.23514	7.61778	9.84099	7.81704	7.93652	7.75275	7.79397	7.0135
TRMT5	9.36137	9.73355	8.91578	9.138	8.92129	9.13828	9.68813	8.78038	10.1594	9.4909	9.97572	9.67435
TMEM30B	0.0	0.114656	0.0	0.0	0.0272749	0.0	0.0	0.0	0.0	0.0	0.0273651	0.0
LOC101927780	0.595204	0.687568	0.884738	1.32778	0.608389	0.91662	0.560923	1.2147	0.696139	0.41488	0.749652	1.9833
HIF1A-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIF1A-AS2	32.7835	25.2558	29.4621	29.902	32.543	34.0074	38.0594	29.1425	31.7925	33.3448	29.9508	33.1838
LINC00644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNH5	0.44219	0.324289	0.438077	0.847755	0.821775	0.493864	0.288578	0.563024	0.909707	0.560921	0.619191	0.917483
GPHB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP2R5E	34.1251	28.0955	29.3802	27.8334	28.9272	28.2485	33.2641	31.1824	29.2656	29.1572	29.0242	27.0485
WDR89	10.154	9.61266	8.83163	8.58913	7.74466	9.10505	9.23573	9.37428	8.58259	9.97068	9.58837	8.4588
SGPP1	16.0066	15.6746	17.1113	17.2919	16.7793	17.4612	18.4087	16.5884	17.857	20.0241	16.6514	16.6662
MIR548H1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESR2	0.56116	0.351411	0.4617	0.577336	0.641401	0.480268	0.44545	0.3584	0.630236	0.527709	0.668894	0.460295
TEX21P	0.43768	0.577774	0.0	0.0	0.274886	0.338403	0.0	0.296994	0.255765	0.0	0.413693	0.0
ZBTB25	11.6806	11.7508	15.1569	12.484	11.8334	11.4768	16.6096	13.5981	12.1444	12.0144	13.6696	10.9027
LOC102723809	0.0	0.0	0.435494	0.386747	0.647546	0.398586	0.0	1.39925	0.301252	0.784736	0.649689	0.53482
MIR7855,SPTB	5.83914	5.13582	5.60385	5.80411	4.24237	4.38575	4.22046	3.27786	3.32718	3.48853	3.03576	2.95239
GPX2	0.676015	0.446198	1.05526	0.312379	0.74232	1.04439	0.313494	0.917157	1.21502	0.385715	0.655951	0.52551
RAB15	51.6536	48.2527	44.56	47.9194	42.5871	42.6717	41.9016	41.5437	38.1448	39.3142	38.185	37.1692
MAX	95.9011	77.4472	81.1839	90.2172	89.8647	102.933	81.2906	81.6026	82.1743	90.0685	90.942	92.9907
LOC100128233	0.743317	1.56998	0.879102	0.557642	0.746947	1.83908	1.10305	1.21053	1.21623	0.565747	0.562064	1.0796
MIR4708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUT8-AS1	0.202137	1.86787	0.939174	1.06151	0.888669	1.17215	1.40608	1.02872	0.767792	0.923094	1.14636	1.57279
ATP6V1D	59.2806	52.9285	53.4751	58.8661	55.9913	56.5822	61.9073	55.5831	54.1106	56.5739	50.7472	48.5087
PLEK2	63.1676	56.5515	49.6738	63.458	51.7542	50.6327	44.6674	43.5112	35.717	40.3935	33.2701	31.2801
MIR5694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM229B	0.42868	0.377262	0.241423	0.0714664	0.209404	0.478753	0.883534	0.258566	0.473177	0.290021	0.210097	0.444729
PIGH	20.2838	18.3102	18.521	21.0353	17.1418	18.1045	19.0893	18.1156	13.7705	18.2761	15.3189	18.5675
VTI1B	200.063	180.166	205.735	211.4	181.392	203.96	185.388	184.668	185.585	203.525	192.395	187.374
RDH11	77.885	67.654	57.5633	61.7714	58.4742	63.3179	71.6727	57.7312	61.4764	60.1245	56.13	57.9212
ZFYVE26	9.96897	11.005	12.1972	10.3799	10.435	10.5925	9.30004	10.8128	10.6858	9.92439	9.34303	10.5639
ZFP36L1	194.546	189.584	200.248	211.779	218.754	170.988	171.154	186.256	188.662	189.283	189.852	184.487
ACTN1	244.161	198.943	188.682	216.324	210.179	200.826	188.657	180.166	162.596	194.325	181.502	172.39
DCAF5	27.3665	28.9545	31.9435	31.3009	30.0732	30.3765	28.2661	30.5049	29.6901	28.0143	32.0556	29.9053
ERH	489.857	441.547	470.588	468.561	389.749	484.097	452.329	460.631	466.403	441.584	442.905	522.269
CCDC177	0.0	0.0611212	0.0391136	0.0	0.0581589	0.107396	0.0	0.0314182	0.0270567	0.105721	0.0	0.0
LOC100289511	1.49996	3.96015	0.760271	1.91298	3.29719	1.85647	2.50412	2.34098	3.06784	1.82662	1.89034	1.71173
SLC10A1	0.0	0.510768	0.108953	0.387028	0.72902	0.0997191	0.0	0.0875169	0.452206	0.29449	0.0812703	0.133802
SLC8A3	0.111708	0.365738	0.0629067	0.0838039	0.376641	0.160656	0.0690657	0.0904707	0.0404683	0.0527083	0.0419376	0.0386184
ADAM21P1	0.0	0.0	0.0	0.0	0.0	0.0771271	0.0	0.0676893	0.0	0.0	0.125716	0.0
COX16,SYNJ2BP,SYNJ2BP-COX16	74.8049	69.1195	78.685	76.6062	68.6301	78.3497	75.7194	77.6819	77.9555	83.0648	75.3574	72.7591
ADAM20P1	0.324941	0.600528	0.494098	0.341282	0.244896	0.200988	0.0602749	0.264591	0.683582	0.14839	0.245706	0.0674212
ADAM20	0.0	0.0938781	0.0	0.0533512	0.133992	0.164953	0.0659577	0.0965124	0.0415573	0.0	0.0	0.147555
MED6	24.8825	22.6032	22.8013	23.9824	22.9909	22.4993	22.4521	23.7526	25.359	24.01	22.9076	24.764
LOC101928075	0.0	0.0	0.0	0.0504468	0.0	0.0	0.436569	0.0	0.0392949	0.0	0.0	0.0
MAP3K9	6.2994	5.79953	5.50164	6.74061	7.21982	6.12244	6.98703	6.26942	6.11101	5.71006	5.66884	5.05205
DPF3	1.61568	1.75645	2.12761	2.17465	1.99963	1.98403	1.71888	2.28943	3.27677	3.0743	2.09608	3.89465
ZFYVE1	15.6431	17.0436	19.7085	18.1165	16.3612	17.2234	17.9286	19.1737	18.0453	19.3407	18.0848	16.7677
NUMB	32.0292	29.7317	27.2502	30.3869	29.6233	29.7615	27.6819	30.8691	28.0229	30.0524	29.7419	28.331
HEATR4	0.164966	0.37169	0.142707	0.591483	0.310821	0.0850313	0.261145	0.152845	0.394908	0.257167	0.283886	0.292107
PNMA1	81.0437	82.0812	79.6823	78.6885	75.2595	76.0799	71.7367	73.3244	73.3316	75.5822	73.5115	75.7014
ELMSAN1	11.6582	11.2197	11.8316	12.2317	11.5286	10.5221	11.2195	12.083	11.5479	12.4303	12.0163	13.0215
FAM161B	6.72811	6.01662	7.10461	6.22794	6.88365	6.62836	8.80668	6.92181	6.97555	6.56625	6.73548	7.03629
ENTPD5	12.5758	12.7802	13.1531	14.7507	13.4772	14.0447	12.9597	15.8479	16.2725	15.6488	13.7734	13.875
ALDH6A1	15.0887	20.5783	16.5897	16.1805	19.8721	18.0099	19.3943	18.49	20.6699	20.4877	21.9263	18.4545
ABCD4	11.1435	14.7892	14.472	14.5711	14.7038	14.1879	14.8612	15.4373	14.6546	16.0682	16.3823	16.4126
SYNDIG1L	0.0765902	0.0	0.0647009	0.0	0.0	0.0	0.0	0.0	0.0447566	0.116587	0.0482618	0.0794576
MIR4709,NPC2	835.766	732.018	827.851	912.107	848.821	973.293	986.739	975.836	1023.19	1123.66	1151.68	1057.44
LTBP2	92.5524	77.3972	81.2017	76.7258	74.6566	66.7363	65.7856	68.9648	57.9099	60.6288	59.2368	54.3314
AREL1	19.9463	19.0064	19.1046	19.7059	20.4672	20.3907	19.3791	19.9448	20.0695	19.0569	18.6097	19.418
PROX2	0.491936	0.19839	0.259731	0.323323	0.231721	0.380352	0.513291	0.340133	0.251536	0.152522	0.232905	0.0637918
RPS6KL1	0.0737514	0.048679	0.21806	0.0829933	0.0231599	0.0285113	0.0	0.0750675	0.0646466	0.168399	0.0929461	0.0382563
PGF	10.0389	10.5401	11.0277	13.3684	9.21013	10.0844	10.1999	11.7997	9.51383	11.9288	10.5521	8.41261
MLH3	3.10976	3.57099	3.8155	3.07074	3.46803	3.62285	3.45101	3.88055	3.18089	3.65908	3.97165	3.85881
ACYP1	25.0368	17.0437	22.001	19.1468	19.5171	27.4141	25.5787	28.1964	22.2037	25.3621	23.1135	19.2788
NEK9	16.8224	15.8816	15.7835	16.2926	18.0996	15.4321	19.1513	19.7191	19.6407	18.1299	19.528	20.6351
TMED10	85.2033	69.8038	72.5294	72.0153	71.8775	78.0122	84.1363	79.4968	76.8685	81.4171	78.385	77.8771
LOC102724153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0598107	0.0
C14orf1	73.1498	74.7415	72.5009	74.9269	60.0446	69.7649	60.9452	51.6933	56.5924	52.6345	47.0488	41.7315
TGFB3	3.78952	3.35988	4.34799	3.69157	3.41018	2.71131	2.51799	3.10875	3.00771	3.83132	3.35018	3.63801
LOC100506603	10.9416	16.2517	14.5689	16.5383	12.3481	14.9963	13.6097	15.3577	12.5717	13.1548	13.4885	11.8945
ANGEL1	6.78339	5.72102	7.36195	6.89129	6.18338	6.99299	7.12155	6.93641	6.74426	8.21048	7.42087	8.1125
IRF2BPL	60.1073	64.4115	74.1001	74.7125	75.6472	66.0203	71.0345	81.4469	73.378	88.5201	78.1859	74.1432
LOC102724190	0.0	0.301247	0.289168	0.1712	0.644955	0.0882203	0.105826	0.15485	0.333385	0.0	0.143798	0.0
ZDHHC22	0.229771	0.151658	0.291154	0.344752	0.180385	0.310892	0.0532767	0.428764	0.067135	0.131161	0.0361964	0.238373
NGB	0.0	0.0	0.0929879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POMT2	18.9564	17.6885	17.4453	17.4439	15.4204	15.0832	15.754	15.8583	16.7429	17.3075	16.5641	15.4957
TMED8	6.18236	8.16123	10.8471	7.67063	7.46701	6.80236	9.70367	7.09944	8.89293	9.22996	8.84023	6.6605
NOXRED1	0.222681	0.587915	0.28217	0.751756	0.629348	0.860855	0.619593	0.302206	0.910888	0.67794	0.561272	0.462035
VIPAS39	12.5291	12.5197	13.0512	10.9671	11.5596	10.4357	13.8263	12.0983	8.575	14.8767	11.7654	9.04222
ISM2	0.594551	0.29871	0.254875	0.169758	0.521102	0.306489	0.20987	0.307096	0.386039	0.251408	0.249764	0.274141
SPTLC2	6.91332	6.89803	7.12927	6.59144	6.81058	5.91726	7.61283	6.93471	6.02607	7.1448	6.57086	6.09272
ALKBH1	7.1114	3.87751	5.61569	5.509	4.51488	4.72141	5.73535	4.77309	5.1494	4.76542	4.62724	4.41055
SNW1	67.9274	59.6956	63.2911	62.891	61.3754	71.7053	62.379	63.8412	69.7031	59.357	67.0723	72.856
DIO2	0.179018	0.433268	0.226849	0.162716	0.152997	0.184553	0.344904	0.189242	0.156922	0.0707755	0.094002	0.247632
CEP128	3.37541	3.02768	2.04719	2.14268	2.96247	3.74738	3.05034	2.78963	3.56563	3.03018	2.94501	2.87326
GTF2A1	9.81635	10.5013	8.36846	8.7576	8.47118	8.28315	8.09828	9.16221	10.6659	9.01375	8.79593	10.2736
SNORA79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8206	14.4856	0.0	0.0	0.0
STON2	1.66034	1.83384	1.46468	1.64734	1.80949	1.66341	1.32995	1.3699	1.46068	1.09762	1.08343	1.53444
LOC100506700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEL1L	28.1814	26.5208	26.9979	32.896	30.5841	25.3148	32.573	25.4648	24.4621	28.6333	31.1583	28.1682
LINC01467	0.187228	0.247156	0.0	0.0	0.352766	0.14476	0.173649	0.254092	0.547046	0.0	0.353934	1.16542
GALC	6.76714	6.2737	7.43786	6.83049	7.19497	7.27165	7.74851	7.12866	9.69467	8.52894	8.22752	8.61526
LOC101928791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNK10	0.13189	0.208928	0.0891321	0.118735	0.149103	0.253204	0.420868	0.205126	0.250564	0.140538	0.199464	0.273661
PTPN21	11.8187	9.82176	10.2427	11.3702	10.2111	10.9844	8.51933	10.8453	8.92825	9.57793	9.8783	8.8941
EML5	0.184919	0.0348726	0.178529	0.118909	0.0497736	0.0816996	0.0980043	0.0358511	0.169808	0.120637	0.0499384	0.0
FOXN3	16.849	16.0426	15.3951	15.6815	15.4428	16.0926	16.203	15.554	15.5217	17.0448	15.4255	15.2371
EFCAB11	3.405	4.89116	4.42504	4.3854	4.10906	3.93068	3.36405	3.79558	4.21453	3.50315	4.37036	2.94484
NRDE2	3.38499	2.74491	2.28762	1.99528	2.67262	3.06584	2.87039	2.95319	3.36271	2.42913	2.65099	4.21406
TTC7B	5.64105	4.21225	5.24673	5.72811	5.26063	5.85941	5.17909	4.40778	3.92908	5.768	5.38576	4.72909
RPS6KA5	1.8064	2.43663	2.33012	1.55136	2.70635	2.85532	1.44269	2.46476	2.52902	2.17684	1.93931	2.13426
GPR68	0.140991	0.093032	0.297813	0.0528704	0.221413	0.163532	0.196168	0.0956714	0.123597	0.0	0.177711	0.0
CCDC88C	0.0	0.0	0.0	0.0376273	0.0157502	0.0	0.0	0.0340339	0.043964	0.0190871	0.0316047	0.0
PPP4R3A	19.0961	17.9966	20.3453	18.8981	20.9415	19.9639	19.3977	18.5369	17.6398	19.0309	20.394	19.4926
CATSPERB	0.0	0.0	0.0	0.0	0.0338084	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TC2N	0.0396772	0.0	0.0670472	0.0	0.0478644	0.0	0.0	0.0269235	0.023186	0.0	0.0	0.0
MIR7641-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBLN5	5.83432	5.40125	4.92864	6.1391	6.28158	5.27253	4.49761	5.39857	6.1103	5.24794	7.35276	6.91742
TRIP11	7.04999	7.88902	6.70498	7.18038	6.42172	6.0826	7.3831	6.65306	6.47977	7.99545	6.85486	6.27255
ATXN3	4.52969	5.3878	5.87215	4.67958	4.59849	4.54096	5.05569	4.66167	5.52422	5.16373	5.58443	5.06148
NDUFB1	133.524	124.288	123.642	179.151	144.067	165.444	157.181	157.977	168.057	176.543	172.05	152.73
LGMN	26.8629	26.1866	31.147	29.4573	29.4707	26.0618	30.9269	30.0657	28.1199	30.7469	27.1189	29.3133
ITPK1	26.7825	22.8819	24.0039	25.9503	24.3352	24.7098	20.5811	21.8336	18.5976	20.9616	18.5176	21.3295
MOAP1	8.48292	10.1003	10.7491	12.104	11.909	10.9956	10.4131	12.7539	12.49	11.2038	10.5859	11.5614
C14orf142	7.57386	6.24883	7.83773	10.6537	8.08652	8.19827	14.4004	10.9211	8.74115	9.22328	8.82916	7.85741
BTBD7	8.37638	6.51269	8.11275	7.05473	7.82873	8.05645	9.21004	6.65774	8.13906	7.1719	7.16914	7.3221
PRIMA1	0.0	0.0	0.0	0.0400676	0.0670869	0.0412942	0.0	0.0	0.0936306	0.04065	0.0673089	0.0
FAM181A-AS1	0.0	0.0	0.0	0.0	0.052589	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0842415	0.0	0.0	0.0
MIR4506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX24	44.2677	42.3226	40.9655	48.2048	43.178	43.613	42.0525	44.557	43.4669	45.2809	42.4756	45.09
IFI27L2	75.5746	105.307	133.006	162.215	117.783	142.835	119.419	121.558	129.218	126.226	145.07	143.015
SERPINA10	0.19211	0.634012	0.0	0.144122	0.257003	0.379837	0.0890855	0.195539	0.168394	0.146217	0.0	0.298955
SERPINA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINA1	26.8882	31.7135	33.6199	36.0714	38.4379	48.4372	48.3042	59.4751	52.4967	66.3973	62.2266	61.165
SERPINA11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINA9	0.13765	0.0	0.0	0.0	0.0864515	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPINA12	0.0	0.0	0.240486	0.0	0.0893952	0.0	0.0	0.0	0.0	0.108335	0.089691	0.147666
GSC	0.0	0.493309	0.0	0.0	0.0	0.577862	0.0	0.380364	0.218374	0.853271	0.70643	0.193843
DICER1	7.16813	6.84608	6.90796	6.3268	7.55678	6.42152	7.4229	5.88539	7.14156	6.79836	5.78142	7.48892
MIR3173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLMN	1.12957	1.18128	0.867478	1.04551	1.3083	1.05483	0.884381	1.09498	1.14014	1.21702	1.2849	0.882701
LINC00341	1.26396	0.834265	1.18639	0.737513	1.19075	0.814383	0.911781	0.762378	1.10792	1.54991	0.929201	0.947034
SYNE3	1.07875	1.89872	1.72133	1.79841	2.29601	1.48277	2.00103	1.50466	1.68102	2.14385	1.69938	1.24348
SNHG10	5.90965	7.85552	4.13981	6.24849	5.43839	6.32541	6.36462	6.96245	7.51841	6.83866	7.41192	6.27087
TCL1A	4.47761	3.27437	4.57513	4.18752	3.5958	3.11056	3.15938	3.47199	2.71819	4.9741	3.5102	4.17652
ATG2B	1.90889	2.49759	2.26901	1.67285	2.23862	2.07671	1.95846	2.26964	2.18161	2.1086	2.15022	2.0154
LOC730202	1.54983	0.511476	0.654622	1.45337	1.21672	1.79743	0.359357	2.10331	1.58491	0.294898	0.976595	2.00981
LOC100129345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01550	0.146767	0.0	0.123984	0.0	0.0	0.0	0.0	0.199181	0.343061	0.0	0.0	0.0
BCL11B	1.78583	2.23127	1.82166	1.61793	1.66767	1.2878	1.81392	1.9653	1.26925	1.43263	1.68805	1.95371
SETD3	23.6341	20.1468	18.9756	22.6441	21.1687	22.5495	23.2408	20.472	24.3985	21.7459	20.3519	19.5797
CCDC85C	13.668	10.2214	8.41798	10.1781	9.00709	8.87586	9.14849	8.93195	8.40023	9.99291	8.82476	9.67433
MIR151B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEGS2	0.0	0.0	0.0	0.0	0.0	0.118484	0.284259	0.0	0.0	0.0	0.0965633	0.0
SLC25A29	8.49577	8.89364	13.5197	12.9208	12.4777	10.9549	10.6312	12.765	11.4026	12.9462	11.2352	10.7814
WARS	31.9052	26.7037	24.5682	27.099	27.2368	31.6978	25.3119	27.0452	28.4664	32.1801	30.2915	34.8727
BEGAIN	3.05252	2.48111	1.94396	3.29425	2.52502	2.57102	1.38103	2.39123	2.91494	2.32331	2.34567	2.69983
RTL1	0.0	0.0	0.0	0.0	0.0289774	0.0	0.128377	0.0	0.0539235	0.10535	0.0	0.0
LINC00524	0.0	0.0	0.726426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.541857	1.78421
DIO3OS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR1247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSP90AA1	474.261	390.406	362.605	409.617	361.541	443.359	442.946	377.192	330.654	392.0	385.896	315.206
MOK	11.7884	13.6894	10.1501	10.4631	13.7345	10.9336	10.1031	9.93227	10.3947	9.26556	12.2587	11.8511
CINP	15.1985	19.4363	23.0704	22.804	19.6875	20.9316	17.6203	20.9486	22.4812	25.6659	22.4462	19.7094
ANKRD9	15.7901	14.0101	13.2296	16.5065	14.4691	14.6102	12.7243	17.5649	16.1098	16.9435	13.049	13.8301
CDC42BPB	25.5518	24.6809	23.7152	23.9083	25.8688	22.8004	25.4853	24.3547	21.6525	23.9324	23.3482	23.8635
LINC00605	0.0	0.538306	0.114827	0.0	0.341477	0.0	0.0	0.0	0.238293	0.0	0.171304	0.0
CKB	50.7812	39.7175	46.7418	55.7133	42.0327	43.8018	44.512	50.8907	43.826	53.8422	46.8884	44.1558
BAG5	12.0136	9.46924	9.65026	10.1393	10.2178	10.4072	11.2669	9.73659	10.5427	9.11904	10.7458	10.2376
XRCC3	7.43372	7.36401	6.95058	7.98131	9.26475	6.79792	7.42483	8.12844	7.73677	7.64887	6.55643	7.97746
PPP1R13B	5.49624	4.90512	3.10626	4.55889	4.32706	4.24955	4.30786	4.38616	3.91298	4.24217	4.19504	3.5738
C14orf2	146.658	122.177	147.665	160.335	122.554	157.225	122.456	138.582	142.399	137.262	130.538	144.904
RD3L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR203B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM179	0.528869	0.232717	0.546054	0.308592	0.184532	0.499778	0.327009	0.199995	0.240374	0.402528	0.148114	0.304816
MIR4710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
