tracking_id	DMSO_CT00_0	DMSO_CT24_0	DMSO_CT04_0	DMSO_CT28_0	DMSO_CT08_0	DMSO_CT32_0	DMSO_CT12_0	DMSO_CT36_0	DMSO_CT16_0	DMSO_CT40_0	DMSO_CT20_0	DMSO_CT44_0
XLOC_000088	62.8776	61.5928	57.031	57.3554	57.9211	59.1755	56.4266	56.025	57.7522	57.2498	63.6148	57.6665
XLOC_000089	2.19971	2.38021	1.93587	1.24387	2.78736	0.856956	0.82512	1.11615	1.84204	2.31017	0.850379	1.14103
XLOC_000090	0	0	0	0.119738	0	0.103116	0	0	0.0554125	0.0555959	0.0682165	0
XLOC_000091	7.73529	8.2628	8.59151	8.36201	9.28352	8.72872	8.1243	7.71455	8.54367	8.23579	7.96055	9.46383
XLOC_000092	0	0	0.0484944	0.0498552	0.0930998	0.0644015	0.0826786	0.0279601	0.023072	0.0231484	0.0568064	0.152445
XLOC_000093	3.91948	4.10938	4.04925	4.27851	4.60667	6.47288	4.09102	3.11286	4.38813	4.51004	3.1622	4.06621
XLOC_000094	10.6999	11.1356	11.7699	14.2579	11.6388	11.2068	11.8902	10.7041	10.7429	13.452	12.1934	14.7627
XLOC_000095	1.23153	2.28443	2.70954	3.06413	2.08071	1.75918	2.36109	1.14563	2.57822	2.0694	1.69278	2.12939
XLOC_000096	2.69793	5.11332	4.18088	5.01457	4.65734	4.31844	4.13601	6.16028	5.45168	4.21316	4.17194	5.23279
XLOC_000097	28.2077	43.2517	34.1439	35.4073	43.8941	39.0055	41.8159	41.0824	34.496	41.0906	39.0424	40.8357
XLOC_000098	0	0.0382047	0	0.0279515	0	0	0	0.0313519	0.0258708	0	0	0
XLOC_000099	9.03325	6.98774	9.53565	10.1219	10.6729	10.1335	8.14579	7.83952	9.12821	9.21598	7.10649	7.26884
XLOC_000100	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000101	115.623	116.09	113.636	130.071	120.058	107.493	131.455	134.641	126.369	125.722	125.286	120.099
XLOC_000102	34.357	28.55	27.8645	25.76	29.2395	27.6992	27.9357	26.6008	27.9644	27.324	28.9818	29.0747
XLOC_000103	16.5952	14.9641	14.1483	15.171	17.0371	13.671	19.3665	16.8411	14.2588	15.1048	17.4644	15.0645
XLOC_000104	0	0	0	0	0	649.781	0	0	0	0	859.726	0
XLOC_000105	0.21708	0.0503199	0	0.215199	0.0458326	0.15857	0.122137	0.0826034	0.0340739	0.0341875	0.0419483	0.112593
XLOC_000106	0.26512	0.147536	0.769958	0.503723	0.358344	0.464781	0.159116	0.363215	0.399622	0.400945	0.368971	0.165028
XLOC_000107	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000108	4.66248	4.87619	4.01852	4.7454	4.78002	5.02937	4.20201	4.62051	4.95091	4.21468	4.25093	4.71756
XLOC_000109	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000110	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000111	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000112	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000113	0	0.216897	0	0	0	0.068329	0.0877208	0.355983	0.0734373	0.0736803	0	0
XLOC_000114	0	0	0.191905	0.0986448	0	0	0	0.110645	0	0	0	0
XLOC_000115	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000116	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000117	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000118	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000119	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000120	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000121	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000122	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000123	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000124	0.267319	0	0.35212	0	0.225822	0.0781058	0	0	0.167526	0	0	0
XLOC_000125	0	0	0	0	0	0	0	0	0	0	0.102153	0
XLOC_000126	12.4977	12.3851	14.4519	13.9966	11.5772	11.6053	13.0813	13.8739	12.9981	12.0216	11.4656	13.4842
XLOC_000127	10.4941	11.6357	11.6841	11.5656	12.1624	12.8428	12.1365	12.8942	11.8821	13.0519	10.2232	11.619
XLOC_000128	3.27731	1.93474	3.06264	3.16468	2.20203	3.04762	3.27103	3.69308	3.22875	3.406	3.16651	3.65166
XLOC_000129	10.7141	10.3913	13.9911	13.2874	10.2515	11.0536	13.5525	14.9025	14.1733	13.2401	12.7364	12.8604
XLOC_000130	0.753363	0.698726	1.1934	0.869048	0.572775	0.946514	0.621697	0.573394	0.68607	0.973171	0.349489	1.21143
XLOC_000131	85.8328	70.6683	68.4445	76.9619	73.5616	65.5983	90.2616	89.3601	89.8632	76.914	78.6985	69.9957
XLOC_000132	0	0	0	0.179691	0	0	0	0	0	0	0	0
XLOC_000133	0	0	0	0	0	0	0.385674	0	0	0	0	0
XLOC_000134	0	0.712223	0	0.173693	0.64871	0	0	0	0	0	0.395822	0
XLOC_000135	5.27658	5.84382	5.98799	6.98737	6.07928	6.91585	6.24984	6.07106	6.60345	6.11615	6.35528	5.45947
XLOC_000136	8.50778	9.44387	9.83892	7.39257	10.4405	8.03194	7.80306	9.19534	8.78695	9.16097	8.99447	8.24885
XLOC_000137	30.4865	23.9623	27.2846	27.3171	26.627	23.9092	29.8137	26.779	26.9358	25.6633	27.2397	28.4602
XLOC_000138	0.83395	0.773468	2.28645	1.6106	1.78833	1.27456	0.962517	1.12298	1.57129	1.57649	1.23998	1.26448
XLOC_000139	0	0	0	0	0	0	0	0	0	0	0.134118	0
XLOC_000140	12.1262	9.7705	15.6587	9.67432	12.1519	11.8604	11.2703	10.6181	15.6237	9.66829	12.3305	11.0664
XLOC_000141	10.7002	11.3582	10.3868	11.1561	11.1341	10.0725	10.083	10.2646	11.5178	10.2633	10.6166	9.95739
XLOC_000142	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000143	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000144	0	0	0	0	0.21187	0	0.0627107	0	0.0524995	0.0526733	0.129272	0
XLOC_000145	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000146	80.9879	65.5646	67.4787	63.2029	66.5449	63.4119	73.3433	66.7215	62.4955	62.5685	68.2306	61.4988
XLOC_000147	33.6384	28.8181	24.3374	27.4772	31.8805	30.4345	33.9855	36.9783	30.7519	29.3857	32.2292	27.5576
XLOC_000148	0.166106	0	0.65782	0.112713	0.280641	0	0	0.379275	0.208646	0.209336	0.513714	0.516973
XLOC_000149	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000150	0.454061	0	0.599399	0.359461	0.447505	0.619121	0.397414	0.40319	0.570348	0.572236	0.585114	0.863611
XLOC_000151	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000152	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000153	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000154	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000155	4.62114	4.92096	5.61076	6.61989	6.40992	4.60073	4.36562	4.23367	5.96587	5.05092	4.21254	4.97171
XLOC_000156	0.151562	0	0.200074	0.0342814	0.0426781	0.0885674	0.0758019	0	0.190377	0	0.0390612	0.052412
XLOC_000157	0.0616777	0.114409	0.244259	0	0.104207	0.180212	0.185084	0.187775	0	0.0777301	0.0476876	0.191961
XLOC_000158	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000159	0	0	0	0	0	0.15655	0.0669931	0.0679668	0	0	0	0
XLOC_000160	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000161	6.35257	5.85593	6.16697	5.01719	6.48364	4.69091	6.05211	6.04005	5.25102	4.94779	6.33697	7.01011
XLOC_000162	0	0	0	0	0.187659	0	0	0.084538	0	0	0	0
XLOC_000163	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000164	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000165	0.0379243	0.105522	0.0500633	0.0514681	0.0640744	0.0443233	0.0569022	0.0577293	0.0238184	0.0477945	0	0
XLOC_000166	2.50473	2.5759	2.60332	2.2049	3.48277	2.59613	2.43076	2.78972	3.4284	2.59841	2.72439	3.99025
XLOC_000167	40.3852	34.0736	37.2243	32.7157	37.6479	32.6445	36.2366	34.2582	35.7554	30.829	36.383	36.1755
XLOC_000168	13.3682	10.8354	12.1484	13.7678	13.7933	13.3888	15.6848	11.3488	12.8234	12.3244	14.5905	14.8014
XLOC_000169	94.0429	89.3778	81.5249	95.5594	92.9534	88.2575	99.4826	103.927	86.5574	99.1118	100.285	89.8558
XLOC_000170	10.1601	7.00014	5.36489	8.27315	6.3759	8.14248	9.79998	10.6052	7.83962	7.31681	8.30443	10.2393
XLOC_000171	0	0.107223	0	0	0	0.0337784	0	0.043995	0.0363036	0	0	0
XLOC_000172	8.60441	8.11564	8.62479	8.27305	8.45143	7.84045	7.13342	8.28049	8.81129	8.54638	8.20876	6.95968
XLOC_000173	0.108903	0	0.431282	0.221692	0.0919975	0.445473	0.163399	0.828872	0.341983	0.960722	0.168402	0.33894
XLOC_000174	0	0	0	0	0.0618196	0	0	0	0	0	0	0
XLOC_000175	0.273981	0.285875	0.0452097	0.0929567	0.260381	0.200131	0.128464	0.182464	0.107546	0.258966	0.0529587	0.142119
XLOC_000176	0	0	0	0	0	0	0	0.032798	0	0	0	0
XLOC_000177	3.25061	2.65595	3.06505	4.41148	4.24977	4.1609	5.45788	3.47549	3.35397	3.56015	3.11168	3.29201
XLOC_000178	1.4626	1.13044	1.60896	0.827057	1.23556	0.854693	1.09725	0.185534	0.459295	0.61442	2.07322	0.505786
XLOC_000179	77.3085	59.2459	18.0041	17.594	21.5631	70.9112	20.9133	19.164	17.0177	16.8383	98.7626	17.6476
XLOC_000180	0.155313	0	0.205026	0.474254	0.262407	0.136139	0.116517	0.0591054	0.487724	0.293603	0.0600421	0
XLOC_000181	5.59488	4.53814	5.58604	4.60039	4.79526	4.36791	5.10123	5.20485	4.40091	3.70382	5.23084	4.84663
XLOC_000182	9.59026	5.49856	4.83378	5.916	7.51233	7.4887	6.73684	5.64033	5.63989	4.94436	5.5275	7.59696
XLOC_000183	0	0.134479	0.127603	0.032796	0.204512	0.112973	0.0362587	0	0.0913778	0.0610867	0	0.05026
XLOC_000184	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000185	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000186	10.2363	8.75667	10.0464	9.28691	9.75747	12.5002	8.69423	11.6755	9.50529	9.33876	12.3298	13.9537
XLOC_000187	159.256	160.999	138.137	145.811	145.383	149.044	154.914	141.837	147.76	143.437	154.681	144
XLOC_000188	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000189	9.07242	8.27388	8.43204	8.46417	8.23112	8.1874	8.44684	8.47073	7.83299	9.52347	7.96881	8.91789
XLOC_000190	0	0.0712432	0	0	0	0	0.0288133	0.254844	0	0	0.0862942	0.115789
XLOC_000191	0.205866	0	0	0	0	0	0	0	0	0	0	0
XLOC_000192	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000193	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000194	5.47114	3.54526	4.64232	4.08144	4.50699	2.91911	4.89802	3.56926	4.29559	3.34045	4.1513	2.91309
XLOC_000195	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000196	55.1416	52.7946	47.5682	44.1534	50.2395	46.1555	50.855	47.8342	46.235	44.6177	54.0022	48.0864
XLOC_000197	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000198	2.14248	2.4999	2.41461	3.75464	3.16305	2.4636	1.86655	2.68272	1.86647	3.35334	2.29774	3.72839
XLOC_000199	0.365168	0.846712	0.482053	0.991159	0.771205	0.74687	1.09581	1.11174	1.2614	1.03547	0.705847	0.18942
XLOC_000200	0.223626	0.207408	1.18082	0.606978	1.13347	0.392038	0.167766	0.510613	0.140449	1.12731	1.21031	0.927993
XLOC_000201	1844.38	1743.18	1668.47	1780.37	1854.86	1741.4	1972.21	1811.15	1690.08	1829.51	1886.06	1852.79
XLOC_000202	21.0883	19.5589	19.6867	19.2378	19.1598	18.587	21.5894	20.2775	20.4156	19.749	20.5988	18.6545
XLOC_000203	25.5691	27.6872	19.8751	27.4786	25.6568	25.4084	22.9796	25.0918	21.9279	24.6994	23.9841	28.2768
XLOC_000204	70.378	61.6676	59.5412	67.1045	73.0297	57.4861	74.0924	63.4302	67.6447	62.1516	68.4439	67.4999
XLOC_000205	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000206	57.5456	55.4576	49.6906	50.9155	49.8086	53.8724	55.8539	55.398	51.1004	56.2023	54.0224	51.838
XLOC_000207	0	0.207915	0	0	0	0	0	0	0	0	0.0866622	0
XLOC_000208	0.516155	0.0683874	0.394623	0.203036	0.35004	0.0861769	0.29902	0.215507	0.723017	0.174527	0.230984	0.293749
XLOC_000209	6.06205	6.53768	6.56012	6.5768	6.96697	5.51963	6.31932	6.73307	5.84374	6.64038	5.74978	6.72777
XLOC_000210	7.80756	8.06007	7.87386	6.91951	9.90304	8.80984	7.96074	8.73826	7.82086	8.71643	5.97464	7.82133
XLOC_000211	0.875023	0.631215	1.34762	0.659732	0.739191	0.738592	0.255286	0.517993	1.12965	0.949597	1.01482	0.453891
XLOC_000212	40.1647	35.1853	33.4363	36.6696	36.5076	33.7877	34.4156	30.6649	34.2769	35.3585	36.8916	32.5688
XLOC_000213	154.808	145.921	135.148	132.918	131.916	129.111	135.103	143.855	132.807	144.624	139.542	132.708
XLOC_000214	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000215	0.707076	0.758168	2.28227	1.06634	1.26136	0.95556	0.530454	0.897027	1.23407	1.23815	1.32193	1.30408
XLOC_000216	55.8805	54.5941	59.6389	64.7055	62.9908	60.2854	62.3236	57.3539	58.787	61.469	60.9759	57.3355
XLOC_000217	9.85367	8.32459	10.1742	9.66529	10.3849	10.1764	9.22206	10.3384	9.53424	8.36745	9.65528	11.055
XLOC_000218	14.287	13.4384	14.4119	13.5359	14.4603	10.6723	13.145	13.4386	12.1051	11.7629	12.9221	13.9829
XLOC_000219	1.20294	1.34651	1.26084	1.99843	1.38818	1.503	1.33843	1.21855	1.58915	1.3914	1.47528	1.24797
XLOC_000220	66.1018	60.5453	60.8966	63.5262	63.1816	59.4761	71.2196	60.3729	64.2278	58.672	57.9494	61.0323
XLOC_000221	30.2089	24.5698	26.5215	24.2316	26.7636	20.8187	29.6255	23.605	24.126	24.8261	24.493	26.0696
XLOC_000222	0.193225	0.358422	0.255073	0.295009	0.244845	0.169371	0.253678	0.0367664	0.121355	0.182635	0.224094	0.300688
XLOC_000223	2.5167	2.16129	2.58621	3.25417	2.79704	2.64178	1.86769	2.42026	2.27346	2.40976	2.42556	2.04378
XLOC_000224	0.557713	1.42248	0.920285	0.94611	0.588922	0.570339	1.569	0.530603	0.875682	0.263574	1.29363	1.01254
XLOC_000225	36.8084	32.221	24.0221	36.2023	42.6239	32.6268	48.4019	44.069	37.4037	37.7881	41.25	45.9095
XLOC_000226	2.37235	1.59599	3.02729	2.51702	2.13339	1.89472	1.89842	1.54785	2.1854	2.09295	1.58962	1.39445
XLOC_000227	0	0	0	0	0	0	0	0	0	0	0.234237	0
XLOC_000228	1.26346	3.32019	6.39353	2.8578	3.91355	1.84581	1.42179	0.801364	3.57084	1.99037	2.93063	0.655382
XLOC_000229	14.3568	11.7745	10.482	10.8716	10.5637	12.0157	11.7677	10.6551	10.5199	10.4116	11.1829	10.9039
XLOC_000230	147.882	158.33	160.547	183.285	158.888	165.633	191.118	173.599	173.828	169.821	190.252	154.467
XLOC_000231	0	0	0	0	0	0	0	0.465364	0	0	0	0
XLOC_000232	0.337258	0.446855	1.27203	0.163465	0.447707	0.422318	0.216869	0.366702	1.02882	0.698269	0.29801	0.499835
XLOC_000233	13.4289	13.1805	14.1377	13.3414	12.6129	14.0253	13.8848	15.6116	13.5283	14.3347	13.6311	12.7487
XLOC_000234	358.29	270.119	303.798	279.845	290.075	288.526	273.642	277.699	238.254	277.284	277.504	278.237
XLOC_000235	14.2567	17.0984	15.8997	15.5536	14.3277	12.9903	14.8446	14.1717	13.5853	11.0746	13.5411	12.9416
XLOC_000236	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000237	20.5107	19.9805	20.37	21.0407	21.2967	20.3987	19.2259	17.8172	20.1246	18.5731	18.1336	19.9602
XLOC_000238	5.43541	6.13025	5.49522	6.45515	7.52861	6.34597	8.12322	5.52337	4.7647	7.20069	5.30225	4.9889
XLOC_000239	16.6802	15.0052	16.3075	18.1267	16.9514	16.0501	18.1118	17.1341	17.5651	14.3435	18.0844	17.2396
XLOC_000240	191.997	115.847	152.202	115.894	138.682	95.6425	171.254	110.701	144.097	92.3813	154.723	96.9285
XLOC_000241	133.602	111.5	109.624	105.948	105.422	106.748	125.115	114.484	109.771	112.441	108.692	105.377
XLOC_000242	23.8363	23.8684	20.7452	21.6136	21.9181	20.6471	29.1179	22.0756	21.462	23.0617	23.2409	23.1968
XLOC_000243	18.5841	15.685	14.8459	16.4002	15.0929	15.2645	18.0766	18.4851	17.4834	17.5656	16.6219	16.0942
XLOC_000244	23.6491	18.1041	22.7945	17.6543	19.7584	21.7903	20.9401	19.1533	18.921	18.0939	20.1085	23.5897
XLOC_000245	1.87956	1.18541	1.78644	1.53048	0.952673	1.62555	1.63567	1.20166	1.51099	0.757994	0.871935	1.48194
XLOC_000246	5.01163	5.34045	4.96439	5.13725	5.22452	4.33376	6.0343	5.08803	4.72356	3.62835	3.39305	6.6103
XLOC_000247	8.38324	4.55791	5.59689	5.68856	3.98865	5.96874	6.65062	6.30725	5.68874	6.25404	5.43867	5.49817
XLOC_000248	2.8482	3.5201	3.30039	2.55058	3.12087	2.73882	2.5774	2.64945	2.47458	3.38837	3.60995	2.99595
XLOC_000249	8.3221	9.32162	10.3943	9.51314	10.275	9.72628	9.55705	8.67277	8.64417	8.83414	10.2456	9.69626
XLOC_000250	20.8058	19.1837	20.0067	21.2588	20.7968	21.8729	21.4455	21.2919	21.5776	18.8399	22.4042	20.6836
XLOC_000251	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000252	0.190677	0	0	0.0646352	0	0.111331	0	0.0656692	0.079881	0.0801449	0.274705	0.184297
XLOC_000253	6.12786	6.38121	6.58893	4.66866	6.5387	5.5283	6.68197	5.21569	7.39911	5.31899	4.4884	7.2493
XLOC_000254	0.0739736	0.137217	0.195303	0.35137	0.249962	0.129683	0.554955	0.112604	0.511052	0.605969	0.228778	0.383715
XLOC_000255	150.241	174.493	155.434	179.8	186.428	168.357	175.313	164.302	162.143	157.351	162.621	193.995
XLOC_000256	16.5553	15.9195	14.0336	18.673	17.0725	19.3811	17.7784	20.3124	14.3967	20.5849	15.3259	20.4493
XLOC_000257	13.9278	12.6426	14.2256	16.5016	14.8473	13.8232	18.0599	13.7976	13.3988	13.3038	16.7274	14.1568
XLOC_000258	16.4771	17.4618	15.1111	13.5907	13.5715	14.0834	13.5504	12.533	14.8146	12.83	15.3165	13.4637
XLOC_000259	114.007	102.12	109.605	100.462	107.433	96.7848	102.036	98.5184	97.4206	98.0581	96.6284	102.188
XLOC_000260	29.124	91.8402	46.1354	35.5725	34.4442	47.6533	52.4377	66.4999	51.2159	55.0558	49.5394	48.343
XLOC_000261	15.5426	100.908	123.105	52.7331	118.169	72.6603	46.6407	59.1482	58.5693	78.3509	96.137	32.2489
XLOC_000262	16.5322	15.2591	13.0018	14.4473	13.3516	14.134	16.3564	16.295	15.5807	15.1027	15.8301	13.3443
XLOC_000263	2.37743	4.07805	4.70744	3.4953	1.84098	3.24168	2.51322	3.34865	3.35946	2.76878	1.78072	2.05528
XLOC_000264	28.6165	0	37.7762	0	24.1743	16.7225	21.4683	43.5607	0	18.0321	0	0
XLOC_000265	10.64	9.88293	8.40507	9.87794	10.8754	10.6308	10.2046	9.87305	10.0343	9.93037	11.1549	11.4648
XLOC_000266	38.9564	33.9901	34.5019	32.4879	32.7572	34.1169	38.6474	35.4523	35.4874	33.5844	38.5727	35.732
XLOC_000267	0.586133	0.108725	0.154749	0.715911	0.396117	0.479522	0.175889	0.446113	0.588995	0.443208	0.27191	0.729692
XLOC_000268	9.63583	11.1626	8.56763	10.1025	12.4251	9.00966	9.88145	11.2853	9.00766	9.18836	9.77523	7.21681
XLOC_000269	17.3816	17.7903	16.4862	21.1319	17.3184	16.7915	19.3948	21.2498	17.4342	18.6015	15.8396	18.0902
XLOC_000270	1.0967	0.554815	0.394836	0.676527	0.673785	0.932177	0.747956	1.06236	0.626167	0.565415	0.925024	1.03432
XLOC_000271	39.8347	36.9194	35.3054	32.9351	35.4589	35.7127	33.5757	37.2317	32.4946	32.268	36.1065	41.2558
XLOC_000272	15.916	14.0281	11.5776	13.0895	13.2956	12.727	15.818	12.5672	13.7851	12.093	12.956	13.6206
XLOC_000273	0	0.0894176	0	0	0.0814437	0	0	0	0	0	0	0
XLOC_000274	0.725448	1.2111	1.53224	1.23066	0.857969	1.01742	0.653084	1.10429	1.04792	1.14282	0.785257	1.35469
XLOC_000275	51.3458	29.5218	48.1373	28.4425	44.5807	23.2478	46.964	29.9449	38.278	24.2444	40.3199	24.4672
XLOC_000276	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000277	93.7771	85.052	84.5029	89.5629	83.3537	92.8639	85.4036	92.9585	84.8398	87.0586	91.378	95.8442
XLOC_000278	14.5959	12.4798	14.3004	11.6839	11.9449	13.527	14.6285	14.494	11.9601	13.796	14.9882	13.6045
XLOC_000279	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000280	19.2828	18.1225	17.9981	17.8585	18.4151	17.9601	19.4936	17.4709	19.9317	18.3312	17.7677	17.1545
XLOC_000281	39.9997	41.1134	35.9779	40.9855	36.4652	37.2398	40.4117	40.7245	38.3121	39.3229	39.6036	39.7092
XLOC_000282	12.3089	11.4094	9.34838	10.4352	10.9216	6.61685	13.6065	11.2631	9.77704	11.3684	9.94935	8.39224
XLOC_000283	3.78125	3.87468	3.76796	4.45521	3.79587	4.68097	4.23666	3.96326	3.68678	3.88397	2.60782	4.02613
XLOC_000284	0.482214	0.596323	1.90969	0.436284	0.814718	0.845367	1.20587	0.244679	1.51428	0.50643	1.11851	0.500267
XLOC_000285	163.058	147.284	138.527	137.335	156.467	130.449	162.405	147.898	142.414	131.047	154.101	129.879
XLOC_000286	0.489479	1.13495	0.969229	0.996427	2.27423	0.715086	1.28524	2.23529	1.07596	1.23374	1.13536	1.52341
XLOC_000287	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000288	90.5112	78.7907	74.2902	72.6686	76.2137	72.8399	78.1461	80.915	72.3436	76.7007	81.217	78.3173
XLOC_000289	4.6384	5.3775	4.15494	6.63212	7.83673	4.93701	4.3497	4.79118	8.01118	5.74121	4.73902	5.67135
XLOC_000290	0.0482555	0.179023	0.254805	0.0982333	0.203823	0.140994	0.0362017	0.110184	0.151535	0.0912218	0	0.200248
XLOC_000291	3.2627	4.16978	7.30457	4.89574	4.5461	4.88986	3.0452	3.92896	5.60247	4.85657	4.38543	3.62472
XLOC_000292	16.3496	19.4223	17.1097	18.4788	15.9319	18.2767	16.1419	19.0254	16.7667	16.7391	17.6615	17.0622
XLOC_000293	34.8681	29.2714	29.6928	28.804	31.2357	30.6491	34.1617	25.9616	30.2008	27.2951	27.7694	30.1683
XLOC_000294	8.94764	10.1064	8.01086	8.98708	7.03919	9.26668	9.50396	8.49584	8.34591	8.40144	9.69216	7.30661
XLOC_000295	0.459347	0	0	0.103899	0.388042	0.268427	0.459475	0.233077	0.480823	0.868347	0.355155	0
XLOC_000296	5.0664	5.13128	5.89706	7.3997	4.84323	8.1386	3.42835	7.86066	5.79925	8.26455	4.84357	9.39206
XLOC_000297	4.43944	5.76446	6.36275	6.62737	6.32192	7.00448	6.51826	5.11663	6.37302	6.03444	5.68807	6.90846
XLOC_000298	0	0.596824	0	0.873301	0	0.752069	0	0.48977	0.404147	0	0	0
XLOC_000299	2.10915	3.31702	2.05793	2.14679	2.09161	2.08992	1.96068	2.09387	2.27496	1.82021	2.51702	2.33082
XLOC_000300	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000301	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000302	0.381243	1.14918	1.13154	0.851123	1.0467	1.33672	1.24953	0.652405	0.971599	0.300292	0.809692	0.494397
XLOC_000303	0	0.148304	0	0.108502	0	0	0	0	0.200851	0.100758	0.123631	0
XLOC_000304	0	0	0	0	0	0	0	0	0	0	0.107966	0
XLOC_000305	3.56588	1.27198	3.42983	2.17142	2.59808	1.72438	4.52055	2.87596	3.78398	0.979423	3.47102	2.20686
XLOC_000306	0.129792	0.120379	0	0.0880723	0.219289	0	0.486856	0.0987865	0	0	0	0
XLOC_000307	5.84379	5.38625	6.21268	6.02197	5.57049	6.19004	4.90158	5.21012	5.33833	6.28639	5.51849	5.32843
XLOC_000308	18.8655	20.8409	16.7816	17.7123	17.6314	17.6136	18.1997	18.4436	17.5855	16.653	19.0921	17.4346
XLOC_000309	15.3323	14.953	15.2125	13.359	17.5372	15.9429	14.5316	14.4366	15.734	13.4638	13.6047	13.4821
XLOC_000310	1.20655	0.774727	0.612597	1.51149	0.313618	1.03048	1.25331	1.0596	1.04923	0.994221	0.574078	1.15544
XLOC_000311	3.67772	3.18691	3.01216	3.8071	3.40162	3.78058	3.18197	3.45297	3.45626	3.60303	3.86054	4.1496
XLOC_000312	18.1327	18.1466	18.3525	16.0928	14.7445	15.8356	15.0579	16.3572	16.1895	16.6169	17.2799	15.2673
XLOC_000313	13.746	11.4593	10.1674	10.7793	11.5223	9.28293	10.6735	11.1543	11.8917	10.2796	10.6694	8.04589
XLOC_000314	0	0	0	0	0	0	0	0	0	0.0888679	0	0
XLOC_000315	28.0957	25.025	25.4883	22.5081	24.4662	21.5534	28.5059	28.1666	22.5428	20.7456	30.3355	24.5251
XLOC_000316	67.5581	55.0338	57.0408	53.8784	57.5762	51.7821	62.323	51.2653	59.8582	49.2807	58.2956	54.3048
XLOC_000317	75.2819	69.2568	67.1336	67.0675	65.1773	73.6085	69.9349	66.8421	67.2981	64.8595	66.0162	70.1503
XLOC_000318	1.30159	0.965752	1.14547	1.64867	1.97807	2.53536	0.390581	1.51901	1.19895	1.69503	0.939264	1.62162
XLOC_000319	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000320	6.22768	4.349	4.54576	7.45743	6.87017	6.20811	6.8157	6.35712	7.59254	6.87898	6.68446	6.61285
XLOC_000321	0	2016.81	0	0	0	0	0	0	0	0	0	0
XLOC_000322	0.82802	0.907599	0.695581	0.766178	0.635894	0.879756	0.677658	1.26043	0.992803	0.901223	0.640203	0.937112
XLOC_000323	39.6886	26.2558	28.1371	28.1306	24.3006	28.4421	22.8008	28.9787	22.162	23.7906	29.2444	25.2633
XLOC_000324	7.99045	7.46027	5.80874	8.3622	5.30385	7.16607	8.23682	8.55496	7.53658	8.56476	7.78683	6.08235
XLOC_000325	47.9059	47.3903	39.1763	43.3731	44.2531	44.8016	49.6092	51.796	45.6095	42.2695	44.9171	40.6637
XLOC_000326	36.191	30.2374	31.1921	28.6847	27.9621	32.0436	31.7133	28.3801	33.2495	30.2811	28.907	34.7533
XLOC_000327	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_000328	45.4661	46.4311	44.6994	44.9638	40.8746	48.1495	41.8818	42.546	42.2069	41.5701	42.374	46.6261
XLOC_000329	369.084	361.85	311.119	373.173	376.081	380.65	414.654	389.377	331.625	364.715	387.306	375.341
XLOC_000330	23.8519	24.5041	24.4277	21.192	23.1015	20.5813	22.3713	21.3025	25.8617	21.0192	22.4946	17.9635
